No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg°K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
375,11:07:00,35.400,71.490,69.480,50.960,49.560,32.590,1.905,15.893,17.096,0.945,1.619,917.900,1528.800,1.666,15.025,27.673,1.033,1.769,19.532,20.852,0.745,0.750,15.019,27.678,0.189,8.657,9.579,0.018,4155.000,144.850,50.131,8.657,59.710
376,11:07:30,35.400,71.460,69.460,50.950,49.550,32.600,1.904,15.894,17.097,0.945,1.618,917.300,1528.100,1.666,15.018,27.663,1.033,1.768,19.534,20.853,0.744,0.750,15.020,27.663,0.189,8.663,9.578,0.018,4155.000,144.773,50.127,8.663,59.706
377,11:08:00,35.400,71.420,69.430,50.930,49.530,32.610,1.904,15.896,17.098,0.945,1.618,917.300,1528.300,1.666,15.019,27.668,1.033,1.769,19.536,20.854,0.744,0.750,15.022,27.665,0.189,8.665,9.578,0.018,4155.000,144.773,50.121,8.665,59.698
378,11:08:30,35.410,71.400,69.420,50.910,49.520,32.610,1.906,15.897,17.099,0.945,1.620,917.800,1529.500,1.666,15.031,27.692,1.033,1.770,19.537,20.855,0.745,0.750,15.023,27.700,0.189,8.660,9.582,0.018,4155.000,144.926,50.134,8.660,59.717
379,11:09:00,35.410,71.380,69.410,50.900,49.520,32.620,1.910,15.898,17.099,0.947,1.622,919.000,1531.700,1.667,15.051,27.733,1.035,1.773,19.538,20.855,0.744,0.750,15.055,27.735,0.189,8.668,9.580,0.018,4155.000,145.230,50.167,8.668,59.748
380,11:09:30,35.410,71.380,69.410,50.900,49.520,32.630,1.914,15.898,17.099,0.948,1.625,920.700,1534.700,1.667,15.077,27.786,1.036,1.776,19.538,20.855,0.745,0.750,15.071,27.786,0.189,8.661,9.579,0.018,4155.000,145.534,50.174,8.661,59.753
381,11:10:00,35.420,71.400,69.430,50.910,49.540,32.640,1.920,15.897,17.099,0.950,1.629,922.500,1538.100,1.667,15.106,27.846,1.039,1.780,19.536,20.854,0.744,0.750,15.102,27.854,0.189,8.662,9.582,0.018,4155.000,145.990,50.220,8.662,59.802
382,11:10:30,35.420,71.440,69.470,50.940,49.560,32.640,1.925,15.894,17.097,0.952,1.632,924.400,1541.400,1.667,15.134,27.903,1.041,1.784,19.534,20.853,0.744,0.750,15.131,27.902,0.189,8.661,9.578,0.018,4155.000,146.370,50.243,8.661,59.821
383,11:11:00,35.420,71.500,69.520,50.970,49.590,32.650,1.930,15.891,17.095,0.954,1.635,925.900,1544.200,1.668,15.156,27.951,1.042,1.787,19.531,20.850,0.745,0.750,15.160,27.950,0.189,8.663,9.577,0.018,4155.000,146.750,50.282,8.663,59.859
384,11:11:30,35.420,71.570,69.580,51.020,49.630,32.660,1.934,15.887,17.093,0.955,1.637,927.000,1546.300,1.668,15.169,27.983,1.043,1.789,19.526,20.848,0.745,0.750,15.172,27.981,0.189,8.660,9.574,0.018,4155.000,147.055,50.318,8.660,59.892
385,11:12:00,35.430,71.650,69.650,51.060,49.670,32.660,1.935,15.883,17.090,0.955,1.638,927.500,1547.300,1.668,15.171,27.996,1.044,1.790,19.521,20.845,0.744,0.750,15.168,27.993,0.189,8.653,9.572,0.018,4155.000,147.131,50.311,8.653,59.884
386,11:12:30,35.430,71.730,69.720,51.110,49.710,32.670,1.935,15.878,17.088,0.955,1.638,927.400,1547.300,1.668,15.164,27.990,1.044,1.790,19.516,20.842,0.744,0.750,15.163,27.990,0.189,8.651,9.571,0.018,4155.000,147.131,50.311,8.651,59.883
387,11:13:00,35.430,71.810,69.790,51.160,49.750,32.680,1.934,15.874,17.085,0.954,1.637,926.700,1546.400,1.669,15.148,27.969,1.043,1.789,19.512,20.839,0.744,0.750,15.144,27.968,0.189,8.646,9.569,0.018,4155.000,147.055,50.315,8.646,59.884
388,11:13:30,35.430,71.880,69.850,51.200,49.780,32.680,1.932,15.870,17.083,0.953,1.636,925.800,1545.000,1.669,15.127,27.940,1.042,1.787,19.507,20.837,0.744,0.750,15.124,27.948,0.189,8.644,9.571,0.018,4155.000,146.903,50.308,8.644,59.879
389,11:14:00,35.430,71.940,69.900,51.240,49.810,32.690,1.929,15.867,17.081,0.952,1.634,924.800,1543.500,1.669,15.107,27.909,1.041,1.786,19.503,20.835,0.744,0.750,15.105,27.910,0.189,8.642,9.567,0.018,4155.000,146.674,50.279,8.642,59.846
390,11:14:30,35.430,71.990,69.940,51.260,49.830,32.690,1.927,15.864,17.080,0.951,1.633,923.900,1542.300,1.669,15.090,27.885,1.040,1.784,19.501,20.833,0.744,0.750,15.087,27.892,0.189,8.640,9.568,0.018,4155.000,146.522,50.266,8.640,59.834
391,11:15:00,35.440,72.020,69.970,51.280,49.840,32.700,1.926,15.863,17.079,0.951,1.632,923.500,1541.800,1.670,15.082,27.874,1.039,1.784,19.499,20.832,0.744,0.750,15.086,27.873,0.189,8.643,9.565,0.018,4155.000,146.446,50.256,8.643,59.821
392,11:15:30,35.440,72.020,69.980,51.280,49.840,32.700,1.927,15.862,17.079,0.951,1.633,923.700,1542.300,1.670,15.084,27.882,1.039,1.784,19.499,20.832,0.745,0.750,15.085,27.890,0.189,8.641,9.568,0.018,4155.000,146.522,50.266,8.641,59.834
393,11:16:00,35.440,72.020,69.970,51.270,49.840,32.710,1.929,15.862,17.079,0.952,1.634,924.500,1543.700,1.670,15.097,27.909,1.040,1.786,19.499,20.832,0.744,0.750,15.101,27.907,0.189,8.642,9.565,0.018,4155.000,146.674,50.272,8.642,59.838
394,11:16:30,35.440,72.000,69.960,51.260,49.830,32.710,1.933,15.863,17.079,0.953,1.637,925.800,1546.100,1.670,15.119,27.952,1.042,1.789,19.500,20.833,0.744,0.750,15.117,27.958,0.189,8.640,9.568,0.018,4155.000,146.979,50.298,8.640,59.866
395,11:17:00,35.450,71.970,69.940,51.240,49.820,32.720,1.938,15.865,17.080,0.955,1.640,927.400,1549.000,1.670,15.148,28.007,1.044,1.792,19.502,20.834,0.744,0.750,15.151,28.011,0.189,8.644,9.568,0.018,4155.000,147.359,50.334,8.644,59.902
396,11:17:30,35.450,71.930,69.910,51.220,49.810,32.720,1.943,15.867,17.081,0.957,1.643,929.200,1552.100,1.670,15.179,28.066,1.046,1.796,19.503,20.835,0.744,0.750,15.185,28.064,0.189,8.646,9.567,0.018,4155.000,147.739,50.363,8.646,59.930
397,11:18:00,35.450,71.900,69.890,51.200,49.800,32.720,1.948,15.868,17.082,0.958,1.646,930.900,1555.000,1.671,15.208,28.120,1.047,1.799,19.505,20.836,0.745,0.750,15.202,28.117,0.189,8.640,9.567,0.018,4155.000,148.119,50.399,8.640,59.966
398,11:18:30,35.450,71.870,69.870,51.190,49.790,32.730,1.952,15.870,17.083,0.960,1.649,932.100,1557.300,1.671,15.231,28.162,1.049,1.802,19.507,20.837,0.744,0.750,15.235,28.170,0.189,8.648,9.571,0.018,4155.000,148.423,50.428,8.648,59.998
399,11:19:00,35.460,71.850,69.860,51.170,49.780,32.730,1.954,15.871,17.083,0.960,1.650,932.800,1558.500,1.671,15.243,28.186,1.050,1.803,19.508,20.837,0.744,0.750,15.236,28.187,0.189,8.642,9.569,0.018,4155.000,148.575,50.440,8.642,60.010
400,11:19:30,35.460,71.840,69.860,51.170,49.780,32.730,1.954,15.871,17.084,0.961,1.650,932.900,1558.800,1.671,15.244,28.190,1.050,1.803,19.508,20.838,0.744,0.750,15.252,28.189,0.189,8.650,9.568,0.018,4155.000,148.575,50.431,8.650,59.999
401,11:20:00,35.470,71.840,69.860,51.170,49.790,32.730,1.953,15.871,17.083,0.960,1.649,932.300,1557.900,1.671,15.235,28.175,1.049,1.802,19.508,20.837,0.744,0.750,15.236,28.170,0.189,8.647,9.567,0.018,4155.000,148.499,50.434,8.647,60.001
402,11:20:30,35.470,71.860,69.880,51.180,49.800,32.740,1.950,15.870,17.083,0.959,1.648,931.300,1556.300,1.671,15.217,28.145,1.048,1.801,19.507,20.837,0.744,0.750,15.219,28.153,0.189,8.647,9.571,0.018,4155.000,148.271,50.408,8.647,59.979
403,11:21:00,35.470,71.900,69.910,51.200,49.810,32.740,1.947,15.868,17.082,0.958,1.645,930.000,1554.300,1.671,15.194,28.106,1.047,1.798,19.505,20.836,0.744,0.750,15.202,28.100,0.189,8.649,9.566,0.018,4155.000,148.043,50.395,8.649,59.961
404,11:21:30,35.480,71.940,69.950,51.230,49.830,32.740,1.944,15.865,17.081,0.956,1.643,928.800,1552.300,1.671,15.171,28.067,1.045,1.796,19.502,20.834,0.744,0.750,15.167,28.064,0.189,8.640,9.566,0.018,4155.000,147.815,50.383,8.640,59.948
405,11:22:00,35.480,71.990,69.990,51.260,49.860,32.740,1.941,15.863,17.079,0.955,1.642,927.800,1550.800,1.671,15.152,28.036,1.044,1.794,19.499,20.832,0.744,0.750,15.149,28.044,0.189,8.639,9.568,0.018,4155.000,147.587,50.354,8.639,59.921
406,11:22:30,35.490,72.050,70.040,51.290,49.880,32.740,1.940,15.859,17.077,0.955,1.641,927.300,1550.000,1.672,15.139,28.018,1.043,1.793,19.495,20.831,0.745,0.750,15.145,28.023,0.189,8.642,9.566,0.018,4155.000,147.511,50.354,8.642,59.919
407,11:23:00,35.500,72.110,70.090,51.320,49.910,32.740,1.940,15.856,17.075,0.955,1.641,927.400,1550.100,1.672,15.136,28.017,1.043,1.793,19.492,20.828,0.745,0.750,15.142,28.020,0.189,8.639,9.564,0.018,4155.000,147.511,50.350,8.639,59.915
408,11:23:30,35.500,72.170,70.140,51.360,49.940,32.740,1.942,15.853,17.073,0.955,1.642,928.000,1551.200,1.672,15.143,28.033,1.044,1.794,19.488,20.826,0.744,0.750,15.140,28.034,0.189,8.632,9.562,0.018,4155.000,147.663,50.366,8.632,59.929
409,11:24:00,35.510,72.220,70.180,51.390,49.960,32.740,1.945,15.850,17.072,0.956,1.644,929.100,1553.100,1.672,15.157,28.063,1.045,1.797,19.485,20.825,0.744,0.750,15.153,28.066,0.189,8.629,9.561,0.018,4155.000,147.891,50.383,8.629,59.944
410,11:24:30,35.520,72.260,70.220,51.420,49.980,32.740,1.949,15.848,17.070,0.958,1.646,930.400,1555.400,1.672,15.176,28.101,1.047,1.799,19.483,20.823,0.744,0.750,15.182,28.097,0.189,8.634,9.558,0.018,4155.000,148.195,50.412,8.634,59.969
411,11:25:00,35.530,72.290,70.240,51.430,50.000,32.740,1.952,15.846,17.069,0.959,1.649,931.800,1557.600,1.672,15.196,28.140,1.048,1.802,19.481,20.822,0.744,0.750,15.196,28.147,0.189,8.629,9.561,0.018,4155.000,148.423,50.418,8.629,59.979
412,11:25:30,35.540,72.300,70.250,51.440,50.010,32.740,1.955,15.846,17.069,0.960,1.650,932.800,1559.400,1.672,15.213,28.172,1.049,1.804,19.480,20.821,0.744,0.750,15.212,28.164,0.189,8.629,9.556,0.018,4155.000,148.651,50.437,8.629,59.993
413,11:26:00,35.550,72.290,70.250,51.440,50.010,32.740,1.957,15.846,17.069,0.961,1.652,933.400,1560.400,1.672,15.223,28.190,1.050,1.805,19.481,20.821,0.744,0.750,15.228,28.198,0.189,8.632,9.561,0.018,4155.000,148.803,50.456,8.632,60.018
414,11:26:30,35.560,72.270,70.240,51.430,50.010,32.740,1.957,15.847,17.069,0.961,1.651,933.400,1560.400,1.672,15.224,28.190,1.050,1.805,19.482,20.822,0.744,0.750,15.229,28.181,0.189,8.633,9.556,0.018,4155.000,148.803,50.456,8.633,60.012
415,11:27:00,35.570,72.240,70.210,51.410,50.000,32.740,1.955,15.849,17.070,0.960,1.650,932.700,1559.200,1.672,15.215,28.170,1.049,1.804,19.484,20.823,0.744,0.750,15.215,28.166,0.189,8.631,9.558,0.018,4155.000,148.651,50.444,8.631,60.001
416,11:27:30,35.580,72.190,70.180,51.390,49.980,32.740,1.952,15.851,17.071,0.959,1.648,931.500,1557.100,1.672,15.197,28.134,1.048,1.801,19.486,20.824,0.744,0.750,15.201,28.133,0.189,8.634,9.560,0.018,4155.000,148.423,50.434,8.634,59.994
417,11:28:00,35.590,72.140,70.140,51.360,49.960,32.740,1.947,15.854,17.073,0.957,1.645,929.800,1554.300,1.672,15.174,28.087,1.046,1.798,19.489,20.826,0.744,0.750,15.172,28.085,0.189,8.634,9.560,0.018,4155.000,148.043,50.395,8.634,59.956
418,11:28:30,35.600,72.090,70.100,51.330,49.940,32.730,1.942,15.856,17.074,0.955,1.642,928.000,1551.200,1.672,15.147,28.034,1.044,1.794,19.492,20.827,0.744,0.750,15.142,28.036,0.189,8.634,9.563,0.018,4155.000,147.663,50.366,8.634,59.929
419,11:29:00,35.610,72.040,70.060,51.300,49.920,32.730,1.937,15.859,17.076,0.954,1.639,926.300,1548.300,1.672,15.122,27.984,1.042,1.791,19.495,20.829,0.744,0.750,15.129,27.988,0.189,8.642,9.564,0.018,4155.000,147.283,50.331,8.642,59.895
420,11:29:30,35.620,72.010,70.030,51.280,49.900,32.730,1.933,15.861,17.077,0.952,1.636,924.900,1545.900,1.671,15.102,27.944,1.041,1.788,19.497,20.830,0.744,0.750,15.100,27.938,0.189,8.638,9.562,0.018,4155.000,146.979,50.305,8.638,59.867
421,11:30:00,35.640,71.980,70.020,51.270,49.890,32.730,1.931,15.862,17.077,0.951,1.635,924.100,1544.400,1.671,15.090,27.918,1.040,1.787,19.498,20.831,0.744,0.750,15.085,27.921,0.189,8.637,9.566,0.018,4155.000,146.826,50.302,8.637,59.867
422,11:30:30,35.650,71.980,70.010,51.270,49.890,32.720,1.930,15.862,17.077,0.951,1.634,923.800,1543.900,1.671,15.086,27.909,1.039,1.786,19.499,20.831,0.745,0.750,15.085,27.904,0.189,8.640,9.563,0.018,4155.000,146.750,50.292,8.640,59.855
423,11:31:00,35.670,71.990,70.020,51.280,49.900,32.720,1.930,15.862,17.077,0.951,1.635,924.100,1544.300,1.671,15.089,27.914,1.040,1.786,19.498,20.830,0.744,0.750,15.085,27.921,0.189,8.637,9.566,0.018,4155.000,146.750,50.279,8.637,59.845
424,11:31:30,35.680,72.020,70.050,51.300,49.920,32.720,1.932,15.860,17.076,0.952,1.636,924.700,1545.300,1.671,15.098,27.929,1.040,1.788,19.496,20.829,0.745,0.750,15.099,27.936,0.189,8.639,9.565,0.018,4155.000,146.903,50.298,8.639,59.864
425,11:32:00,35.690,72.070,70.090,51.330,49.950,32.710,1.934,15.857,17.074,0.953,1.637,925.500,1546.500,1.671,15.108,27.948,1.041,1.789,19.493,20.827,0.745,0.750,15.112,27.950,0.189,8.639,9.563,0.018,4155.000,147.055,50.311,8.639,59.874
426,11:32:30,35.710,72.120,70.130,51.370,49.980,32.710,1.936,15.854,17.072,0.953,1.638,926.200,1547.600,1.671,15.116,27.964,1.042,1.790,19.490,20.825,0.744,0.750,15.109,27.964,0.189,8.631,9.560,0.018,4155.000,147.207,50.328,8.631,59.888
427,11:33:00,35.730,72.180,70.180,51.410,50.010,32.710,1.937,15.851,17.069,0.954,1.638,926.600,1548.100,1.671,15.118,27.968,1.042,1.791,19.487,20.822,0.745,0.750,15.122,27.959,0.189,8.635,9.556,0.018,4155.000,147.283,50.337,8.635,59.893
428,11:33:30,35.740,72.240,70.230,51.460,50.050,32.700,1.936,15.848,17.067,0.954,1.638,926.400,1547.700,1.671,15.111,27.956,1.042,1.790,19.483,20.820,0.744,0.750,15.119,27.956,0.189,8.635,9.557,0.018,4155.000,147.207,50.324,8.635,59.881
429,11:34:00,35.760,72.290,70.270,51.490,50.080,32.700,1.933,15.845,17.065,0.953,1.636,925.600,1546.200,1.670,15.095,27.925,1.041,1.788,19.480,20.818,0.744,0.750,15.100,27.918,0.189,8.632,9.553,0.018,4155.000,146.979,50.295,8.632,59.849
430,11:34:30,35.780,72.330,70.300,51.520,50.100,32.690,1.929,15.843,17.064,0.951,1.634,924.200,1543.600,1.670,15.069,27.876,1.039,1.785,19.478,20.816,0.745,0.750,15.067,27.883,0.189,8.626,9.557,0.018,4155.000,146.674,50.276,8.626,59.833
431,11:35:00,35.790,72.350,70.320,51.540,50.120,32.690,1.924,15.842,17.063,0.949,1.630,922.200,1540.200,1.670,15.036,27.813,1.037,1.781,19.477,20.815,0.744,0.750,15.034,27.813,0.189,8.626,9.554,0.018,4155.000,146.294,50.256,8.626,59.810
432,11:35:30,35.810,72.350,70.320,51.540,50.120,32.690,1.917,15.842,17.063,0.947,1.626,920.000,1536.300,1.670,15.000,27.742,1.035,1.777,19.477,20.815,0.744,0.750,15.002,27.744,0.189,8.628,9.555,0.018,4155.000,145.762,50.200,8.628,59.755
433,11:36:00,35.830,72.330,70.300,51.530,50.110,32.680,1.911,15.843,17.063,0.944,1.622,917.700,1532.400,1.670,14.964,27.672,1.032,1.772,19.478,20.815,0.744,0.750,14.956,27.676,0.189,8.623,9.556,0.018,4155.000,145.306,50.171,8.623,59.726
434,11:36:30,35.850,72.290,70.270,51.510,50.100,32.680,1.905,15.845,17.064,0.942,1.618,915.700,1528.800,1.670,14.933,27.609,1.030,1.768,19.480,20.816,0.744,0.750,14.926,27.610,0.189,8.624,9.555,0.018,4155.000,144.850,50.131,8.624,59.686
435,11:37:00,35.860,72.240,70.230,51.490,50.080,32.670,1.900,15.848,17.065,0.941,1.615,914.100,1526.000,1.669,14.910,27.561,1.028,1.765,19.483,20.818,0.744,0.750,14.913,27.560,0.189,8.632,9.556,0.018,4155.000,144.469,50.091,8.632,59.647
436,11:37:30,35.880,72.180,70.180,51.460,50.060,32.670,1.897,15.851,17.067,0.940,1.613,913.100,1524.100,1.669,14.898,27.530,1.027,1.763,19.487,20.819,0.744,0.750,14.900,27.529,0.189,8.634,9.557,0.018,4155.000,144.241,50.074,8.634,59.631
437,11:38:00,35.900,72.110,70.130,51.420,50.030,32.670,1.896,15.855,17.069,0.939,1.612,912.700,1523.300,1.669,14.895,27.518,1.027,1.762,19.491,20.821,0.744,0.750,14.888,27.515,0.189,8.631,9.557,0.018,4155.000,144.165,50.074,8.631,59.631
438,11:38:30,35.920,72.050,70.080,51.390,50.010,32.660,1.896,15.858,17.070,0.940,1.612,912.800,1523.300,1.669,14.901,27.521,1.027,1.762,19.494,20.823,0.744,0.750,14.907,27.517,0.189,8.640,9.558,0.018,4155.000,144.165,50.074,8.640,59.632
439,11:39:00,35.940,72.000,70.040,51.370,50.000,32.660,1.897,15.861,17.071,0.940,1.613,913.200,1523.800,1.669,14.911,27.533,1.027,1.763,19.497,20.824,0.745,0.750,14.909,27.536,0.189,8.638,9.561,0.018,4155.000,144.241,50.084,8.638,59.645
440,11:39:30,35.950,71.960,70.010,51.360,49.990,32.650,1.898,15.863,17.072,0.941,1.614,913.700,1524.500,1.668,14.922,27.548,1.028,1.764,19.499,20.825,0.744,0.750,14.927,27.554,0.189,8.644,9.563,0.018,4155.000,144.317,50.087,8.644,59.651
441,11:40:00,35.970,71.940,69.990,51.350,49.990,32.650,1.898,15.864,17.072,0.941,1.614,914.100,1525.000,1.668,14.930,27.556,1.029,1.764,19.501,20.825,0.744,0.750,14.928,27.554,0.189,8.641,9.560,0.018,4155.000,144.317,50.071,8.641,59.631
442,11:40:30,35.990,71.940,69.990,51.360,50.000,32.650,1.898,15.864,17.072,0.941,1.614,914.100,1524.800,1.668,14.930,27.551,1.029,1.764,19.501,20.825,0.744,0.750,14.928,27.554,0.189,8.641,9.561,0.018,4155.000,144.317,50.078,8.641,59.639
443,11:41:00,36.010,71.950,70.000,51.370,50.010,32.640,1.896,15.864,17.071,0.940,1.613,913.500,1523.600,1.668,14.919,27.529,1.028,1.762,19.500,20.824,0.744,0.750,14.912,27.536,0.189,8.637,9.562,0.018,4155.000,144.165,50.064,8.637,59.627
444,11:41:30,36.030,71.980,70.020,51.400,50.030,32.640,1.893,15.862,17.069,0.939,1.610,912.300,1521.500,1.668,14.898,27.487,1.026,1.760,19.498,20.822,0.745,0.750,14.894,27.481,0.189,8.638,9.557,0.018,4155.000,143.937,50.054,8.638,59.611
445,11:42:00,36.050,72.020,70.060,51.430,50.060,32.640,1.888,15.860,17.068,0.937,1.607,910.600,1518.400,1.667,14.867,27.428,1.025,1.756,19.496,20.820,0.744,0.750,14.861,27.428,0.189,8.635,9.558,0.018,4155.000,143.557,50.024,8.635,59.581
446,11:42:30,36.070,72.070,70.090,51.470,50.090,32.630,1.882,15.857,17.066,0.935,1.603,908.500,1514.700,1.667,14.830,27.357,1.022,1.752,19.493,20.818,0.744,0.750,14.826,27.357,0.189,8.635,9.556,0.018,4155.000,143.101,49.987,8.635,59.543
447,11:43:00,36.080,72.120,70.130,51.510,50.120,32.630,1.875,15.855,17.064,0.933,1.599,906.200,1510.700,1.667,14.789,27.281,1.019,1.747,19.490,20.816,0.745,0.750,14.793,27.285,0.189,8.637,9.556,0.018,4155.000,142.568,49.933,8.637,59.489
448,11:43:30,36.100,72.170,70.170,51.540,50.140,32.630,1.869,15.852,17.062,0.931,1.595,904.000,1506.900,1.667,14.751,27.209,1.017,1.743,19.487,20.814,0.744,0.750,14.758,27.214,0.189,8.638,9.555,0.018,4155.000,142.112,49.898,8.638,59.454
449,11:44:00,36.120,72.210,70.200,51.570,50.170,32.630,1.864,15.850,17.060,0.929,1.591,902.200,1503.800,1.667,14.719,27.149,1.015,1.739,19.485,20.812,0.744,0.750,14.725,27.142,0.189,8.635,9.550,0.018,4155.000,141.732,49.867,8.635,59.417
450,11:44:30,36.140,72.240,70.220,51.600,50.190,32.620,1.860,15.848,17.059,0.927,1.589,901.000,1501.500,1.667,14.697,27.106,1.013,1.737,19.483,20.811,0.745,0.750,14.691,27.107,0.189,8.627,9.552,0.018,4155.000,141.428,49.837,8.627,59.388
451,11:45:00,36.150,72.260,70.240,51.610,50.200,32.620,1.858,15.847,17.058,0.927,1.588,900.400,1500.300,1.666,14.686,27.083,1.013,1.735,19.482,20.810,0.744,0.750,14.690,27.088,0.189,8.632,9.553,0.018,4155.000,141.276,49.823,8.632,59.376
452,11:45:30,36.170,72.260,70.240,51.620,50.210,32.620,1.858,15.847,17.057,0.927,1.588,900.400,1500.200,1.666,14.686,27.079,1.013,1.735,19.482,20.809,0.744,0.750,14.690,27.087,0.189,8.632,9.553,0.018,4155.000,141.276,49.826,8.632,59.379
453,11:46:00,36.190,72.250,70.230,51.630,50.210,32.620,1.859,15.848,17.057,0.927,1.588,900.900,1500.900,1.666,14.695,27.092,1.013,1.736,19.483,20.809,0.745,0.750,14.691,27.087,0.189,8.628,9.549,0.018,4155.000,141.352,49.830,8.628,59.378
454,11:46:30,36.200,72.220,70.210,51.620,50.210,32.620,1.861,15.849,17.058,0.928,1.590,901.700,1502.100,1.666,14.710,27.114,1.014,1.737,19.484,20.809,0.745,0.750,14.708,27.122,0.189,8.630,9.554,0.018,4155.000,141.504,49.843,8.630,59.397
455,11:47:00,36.220,72.190,70.180,51.610,50.200,32.610,1.863,15.851,17.058,0.929,1.591,902.600,1503.400,1.666,14.726,27.138,1.015,1.739,19.487,20.810,0.745,0.750,14.726,27.139,0.189,8.632,9.551,0.018,4155.000,141.656,49.854,8.632,59.405
456,11:47:30,36.230,72.140,70.140,51.590,50.190,32.610,1.865,15.854,17.059,0.930,1.592,903.200,1504.300,1.666,14.739,27.156,1.016,1.740,19.489,20.811,0.744,0.750,14.744,27.158,0.189,8.637,9.552,0.018,4155.000,141.808,49.878,8.637,59.430
457,11:48:00,36.250,72.090,70.110,51.570,50.180,32.610,1.865,15.856,17.060,0.930,1.592,903.400,1504.500,1.665,14.745,27.162,1.016,1.740,19.492,20.812,0.745,0.750,14.746,27.160,0.189,8.636,9.551,0.018,4155.000,141.808,49.871,8.636,59.422
458,11:48:30,36.260,72.050,70.070,51.550,50.170,32.610,1.864,15.859,17.061,0.930,1.591,903.000,1503.800,1.665,14.742,27.151,1.016,1.739,19.495,20.813,0.744,0.750,14.749,27.144,0.189,8.642,9.550,0.018,4155.000,141.732,49.867,8.642,59.418
459,11:49:00,36.270,72.000,70.030,51.540,50.160,32.610,1.861,15.861,17.062,0.929,1.590,902.100,1502.200,1.665,14.730,27.123,1.015,1.737,19.497,20.813,0.744,0.750,14.735,27.129,0.189,8.642,9.555,0.018,4155.000,141.504,49.840,8.642,59.395
460,11:49:30,36.290,71.970,70.010,51.520,50.150,32.610,1.857,15.863,17.062,0.927,1.587,900.700,1499.800,1.665,14.710,27.081,1.013,1.735,19.499,20.814,0.745,0.750,14.705,27.077,0.189,8.638,9.552,0.018,4155.000,141.200,49.813,8.638,59.365
461,11:50:00,36.300,71.950,69.990,51.520,50.150,32.610,1.853,15.864,17.062,0.926,1.584,899.100,1496.900,1.665,14.684,27.030,1.012,1.731,19.501,20.814,0.744,0.750,14.690,27.026,0.189,8.645,9.553,0.018,4155.000,140.896,49.802,8.645,59.354
462,11:50:30,36.310,71.940,69.980,51.520,50.150,32.610,1.848,15.865,17.062,0.924,1.581,897.400,1494.100,1.665,14.657,26.978,1.010,1.728,19.501,20.814,0.744,0.750,14.659,26.975,0.189,8.643,9.553,0.018,4155.000,140.515,49.760,8.643,59.313
463,11:51:00,36.320,71.940,69.980,51.530,50.160,32.610,1.844,15.864,17.062,0.922,1.579,896.000,1491.600,1.665,14.634,26.933,1.008,1.725,19.501,20.814,0.744,0.750,14.627,26.941,0.189,8.637,9.556,0.018,4155.000,140.211,49.736,8.637,59.292
464,11:51:30,36.330,71.970,70.000,51.550,50.170,32.610,1.841,15.863,17.061,0.921,1.577,895.000,1490.000,1.665,14.617,26.901,1.007,1.723,19.500,20.813,0.744,0.750,14.610,26.905,0.189,8.637,9.554,0.018,4155.000,139.983,49.708,8.637,59.262
465,11:52:00,36.340,72.000,70.030,51.580,50.200,32.610,1.840,15.861,17.059,0.921,1.576,894.700,1489.400,1.665,14.609,26.887,1.007,1.723,19.497,20.811,0.744,0.750,14.608,26.885,0.189,8.639,9.551,0.018,4155.000,139.907,49.701,8.639,59.252
466,11:52:30,36.350,72.050,70.070,51.610,50.220,32.620,1.841,15.858,17.057,0.921,1.577,895.000,1489.900,1.665,14.611,26.893,1.007,1.723,19.494,20.809,0.744,0.750,14.605,26.899,0.189,8.634,9.552,0.018,4155.000,139.983,49.712,8.634,59.264
467,11:53:00,36.360,72.110,70.120,51.650,50.260,32.620,1.844,15.855,17.055,0.922,1.578,896.000,1491.400,1.665,14.623,26.917,1.008,1.725,19.491,20.806,0.744,0.750,14.618,26.913,0.189,8.632,9.548,0.018,4155.000,140.211,49.742,8.632,59.290
468,11:53:30,36.370,72.170,70.170,51.700,50.290,32.620,1.847,15.852,17.053,0.924,1.581,897.300,1493.800,1.665,14.642,26.954,1.009,1.727,19.487,20.804,0.745,0.750,14.647,26.961,0.189,8.637,9.549,0.018,4155.000,140.439,49.743,8.637,59.293
469,11:54:00,36.380,72.240,70.220,51.740,50.330,32.620,1.852,15.849,17.050,0.925,1.583,898.900,1496.400,1.665,14.664,26.997,1.011,1.730,19.484,20.801,0.744,0.750,14.660,26.990,0.189,8.629,9.543,0.018,4155.000,140.820,49.791,8.629,59.335
